book_number	chapter	verse	text
230	50	11	Znam wszelkie ptactwo górskie i moje są zwierzęta polne.
230	50	12	Gdybym był głodny, nie mówiłbym ci o tym, bo mój jest świat i wszystko, co go napełnia.
230	50	13	Czyż będę jadł mięso wołów albo pił krew kozłów?
230	50	14	Ofiaruj Bogu dziękczynienie i spełnij swoje śluby wobec Najwyższego;
230	50	15	I wzywaj mnie w dniu utrapienia; wtedy cię wybawię, a ty mnie uwielbisz.
230	50	16	Lecz do niegodziwego Bóg mówi: Po co ogłaszasz moje prawa i masz na ustach moje przymierze;
230	50	17	Skoro nienawidzisz karności i rzucasz za siebie moje słowa?
230	50	18	Gdy widzisz złodzieja, pochwalasz go, i zadajesz się z cudzołożnikami.
230	50	19	Pozwalasz swym ustom źle mówić, a twój język knuje podstępy.
230	50	20	Siedzisz i mówisz przeciwko twemu bratu, obmawiasz syna swej matki.
230	50	21	To czyniłeś, a ja milczałem; sądziłeś, że jestem do ciebie podobny, ale będę cię napominał i postawię ci to przed oczy.
230	50	22	Zrozumcie to teraz wy, którzy zapominacie o Bogu, bym was nie rozszarpał, a nie byłoby nikogo, kto by was ocalił.
230	50	23	Kto mi ofiaruje chwałę, ten oddaje mi cześć; a temu, kto chodzi prostą drogą, ukażę Boże zbawienie.
230	51	1	Przewodnikowi chóru. Psalm Dawida, gdy do niego przyszedł prorok Natan po tym, jak on wszedł do Batszeby. Zmiłuj się nade mną, Boże, według twojego miłosierdzia; według twojej wielkiej litości zgładź moje występki.
230	51	2	Obmyj mnie zupełnie z mojej nieprawości i oczyść mnie z mego grzechu.
230	51	3	Uznaję bowiem moje występki, a mój grzech zawsze jest przede mną.
230	51	4	Przeciw tobie, tobie samemu, zgrzeszyłem i zło uczyniłem na twoich oczach, abyś okazał się sprawiedliwy w swoich słowach i czysty w swoim sądzie.
230	51	5	Oto zostałem zrodzony w nieprawości i w grzechu poczęła mnie moja matka.
230	51	6	Oto miłujesz prawdę wewnętrzną i w głębi serca dasz mi poznać mądrość.
230	51	7	Oczyść mnie hizopem, a będę oczyszczony; obmyj mnie, a stanę się bielszy od śniegu.
230	51	8	Daj mi usłyszeć radość i wesele; niech się rozradują kości, które skruszyłeś.
230	51	9	Odwróć swe oblicze od moich grzechów i zgładź wszystkie moje nieprawości.
230	51	10	Stwórz we mnie serce czyste, o Boże, i odnów we mnie ducha prawego.
230	51	11	Nie odrzucaj mnie sprzed twego oblicza i nie odbieraj mi swego Ducha Świętego.
230	51	12	Przywróć mi radość twego zbawienia i wesprzyj mnie duchem ochoczym.
230	51	13	Wtedy będę nauczał przestępców twoich dróg i grzesznicy nawrócą się do ciebie.
230	51	14	Uwolnij mnie od winy za przelanie krwi, o Boże, Boże mego zbawienia, a mój język będzie wysławiał twoją sprawiedliwość.
230	51	15	Panie, otwórz moje wargi, a moje usta będą głosić twoją chwałę.
230	51	16	Ty bowiem nie pragniesz ofiar, choćbym ci je dał, ani nie przyjmiesz całopalenia.
230	51	17	Ofiary dla Boga to duch skruszony; sercem skruszonym i zgnębionym nie wzgardzisz, o Boże!
230	51	18	Okaż dobroć Syjonowi według twego upodobania; odbuduj mury Jeruzalem.
230	51	19	Wtedy przyjmiesz ofiary sprawiedliwości, ofiary ogniste i całopalenia; wtedy będą składać cielce na twoim ołtarzu.
230	52	1	Przewodnikowi chóru. Psalm pouczający Dawida, gdy przybył Doeg Edomita i oznajmił Saulowi: Dawid wszedł do domu Achimeleka. Czemu chlubisz się złem, mocarzu? Miłosierdzie Boże trwa nieustannie.
230	52	2	Twój język knuje przewrotność, ostry jak brzytwa, działający podstępnie.
230	52	3	Miłujesz zło bardziej niż dobro i kłamstwo bardziej niż mowę sprawiedliwą. Sela.
230	52	4	Miłujesz wszelkie słowa szkodliwe, podstępny języku.
230	52	5	Dlatego Bóg zniszczy cię na wieki, pochwyci cię i wyrwie z namiotu, i wykorzeni cię z ziemi żyjących. Sela.
230	52	6	Zobaczą to sprawiedliwi i zlękną się, i będą się z niego śmiać:
230	52	7	Oto człowiek, który nie uczynił Boga swoją siłą, ale ufał swym wielkim bogactwom i umacniał się w swojej nieprawości.
230	52	8	Ja zaś jestem jak zielone drzewo oliwne w domu Bożym, zaufałem miłosierdziu Boga na wieki wieków.
230	52	9	Będę cię wysławiał na wieki, że to uczyniłeś, i będę oczekiwał twego imienia, gdyż jest dobre w oczach twoich świętych.
230	53	1	Przewodnikowi chóru, na Machalat. Psalm pouczający Dawida. Głupi mówi w swoim sercu: Nie ma Boga. Są zepsuci i czynią obrzydliwą nieprawość; nie ma nikogo, kto by czynił dobro.
230	53	2	Bóg spojrzał z niebios na synów ludzkich, aby zobaczyć, czy jest ktoś rozumny i szukający Boga.
230	53	3	Wszyscy zboczyli z drogi, wszyscy jednakowo znikczemnieli; nie ma nikogo, kto by czynił dobro, nie ma ani jednego.
230	53	4	Czyż są nierozumni czyniący nieprawość, którzy pożerają mój lud, jakby chleb jedli, a Boga nie wzywają?
230	53	5	Tam ogarnął ich strach, gdzie nie było powodu do strachu, Bóg bowiem rozproszył kości tych, którzy cię oblegali; ty okryjesz ich hańbą, bo Bóg nimi wzgardził.
230	53	6	Któż ześle z Syjonu zbawienie Izraelowi? Gdy Bóg odwróci niewolę swego ludu, Jakub się rozraduje i rozweseli się Izrael.
230	54	1	Przewodnikowi chóru, na Neginot. Psalm pouczający Dawida, gdy przyszli mieszkańcy Zif i powiedzieli do Saula: Dawid się u nas ukrywa. Boże, wybaw mnie twoim imieniem i twoją mocą broń mojej sprawy.
230	54	2	Boże, wysłuchaj mojej modlitwy, nakłoń ucha ku słowom moich ust.
230	54	3	Gdyż obcy powstali przeciwko mnie, a okrutnicy czyhają na moją duszę; nie mają Boga przed oczami. Sela.
230	54	4	Oto Bóg jest moim pomocnikiem; Pan jest z tymi, którzy podtrzymują moje życie.
230	54	5	Odpłaci złem moim wrogom; w twojej prawdzie wytrać ich.
230	54	6	Będę ci dobrowolnie składał ofiary, będę wysławiał twoje imię, PANIE, bo jest dobre.
230	54	7	Uwolniłeś mnie bowiem z każdego utrapienia, a moje oko widziało zemstę nad moimi wrogami.
230	55	1	Przewodnikowi chóru, na Neginot. Pieśń pouczająca Dawida. Boże, nakłoń ucha ku mojej modlitwie i nie ukrywaj się przed moją prośbą.
230	55	2	Posłuchaj uważnie i wysłuchaj mnie; uskarżam się w swej modlitwie i jęczę;
230	55	3	Z powodu głosu wroga, z powodu ucisku niegodziwego; zwalają na mnie nieprawość i w gniewie sprzeciwiają mi się.
230	55	4	Moje serce boleje we mnie i dopadł mnie strach przed śmiercią.
230	55	5	Przyszły na mnie bojaźń i drżenie i przejęła mnie trwoga.
230	55	6	I powiedziałem: O, gdybym miał skrzydła jak gołębica, uleciałbym i odpoczął.
230	55	7	Oto bym uleciał daleko i zamieszkał na pustyni. Sela.
230	55	8	Pospieszyłbym, aby ujść przed wichrem i nawałnicą.
230	55	9	Zniszcz, Panie, rozdziel ich język, bo widzę przemoc i niezgodę w mieście.
230	55	10	Dniem i nocą krążą wokoło po jego murach, a wewnątrz niego zło i ucisk.
230	55	11	Wewnątrz niego jest niegodziwość, a z jego ulic nie znika oszustwo i podstęp.
230	55	12	Bo to nie wróg mnie lżył, co mógłbym znieść; nie powstał przeciwko mnie ten, który mnie nienawidził – wtedy ukryłbym się przed nim;
230	55	13	Ale ty, człowiek równy mi, mój wódz i przyjaciel.
230	55	14	Mile naradzaliśmy się ze sobą i razem chodziliśmy do domu Bożego.
230	55	15	Niech śmierć ich zaskoczy, niech żywcem zstąpią do piekła, bo w ich domach i wśród nich mieszka zło.
230	55	16	Ja zaś do Boga zawołam i PAN mnie wybawi.
230	55	17	Wieczorem, rano i w południe będę się modlić i głośno wołać, a on wysłucha mego głosu.
230	55	18	Odkupił moją duszę, abym miał spokój od walki, jaką ze mną toczyli, bo wielu ich było przy mnie.
230	55	19	Bóg wysłucha i będzie ich trapić ten, który trwa od wieków. Sela. Bo nie poprawiają się i nie boją się Boga.
230	55	20	Podniósł rękę na tych, którzy utrzymywali z nim pokój; złamał swoje przymierze.
230	55	21	Gładsze niż masło były słowa jego ust, lecz wrogość miał w sercu; miększe niż oliwa jego słowa, ale były jak obnażone miecze.
230	55	22	Przerzuć swój ciężar na PANA, a on cię podtrzyma; nie dopuści nigdy, by miał się zachwiać sprawiedliwy.
230	55	23	Ale ty, Boże, wtrącisz ich w dół zatracenia; ludzie krwawi i podstępni nie dożyją połowy swoich dni; ja zaś zaufam tobie.
230	56	1	Przewodnikowi chóru, na Jonat elem rechokim. Miktam Dawida, gdy Filistyni schwytali go w Gat. Zmiłuj się nade mną, Boże, bo chce mnie pochłonąć człowiek; każdego dnia uciska mnie walką.
230	56	2	Moi wrogowie każdego dnia chcą mnie połknąć; wielu bowiem walczy przeciwko mnie, o Najwyższy.
230	56	3	Ilekroć strach mnie ogarnia, ufam tobie.
230	56	4	W Bogu będę wysławiać jego słowo; Bogu ufam i nie będę się bał tego, co człowiek może mi uczynić.
230	56	5	Przez cały dzień przekręcają moje słowa, przeciwko mnie kierują wszystkie swe zamysły, ku memu nieszczęściu.
230	56	6	Zbierają się, ukrywają i śledzą moje kroki, czyhając na moją duszę.
230	56	7	Czy unikną zemsty za nieprawość? Boże, powal te narody w swoim gniewie.
230	56	8	Ty policzyłeś dni mojej tułaczki, zbierz też moje łzy do swego bukłaka; czyż nie są spisane w twojej księdze?
230	56	9	Gdy zawołam, cofną się moi wrogowie; to wiem, bo Bóg jest ze mną.
230	56	10	W Bogu będę wysławiać jego słowa, w PANU będę chwalić jego słowo.
230	56	11	Bogu ufam, nie będę się bał tego, co mi może uczynić człowiek.
230	56	12	Tobie, Boże, śluby złożyłem, dlatego też tobie oddam chwałę.
230	56	13	Ocaliłeś bowiem moją duszę od śmierci, a moje nogi od upadku, abym chodził przed Bogiem w światłości żyjących.
230	57	1	Przewodnikowi chóru. Al taszchet. Miktam Dawida, kiedy uciekał przed Saulem do jaskini. Zmiłuj się nade mną, Boże, zmiłuj się nade mną, bo moja dusza ufa tobie; w cieniu twoich skrzydeł będę się chronił, aż przeminie nieszczęście.
230	57	2	Będę wołał do Boga Najwyższego, do Boga, który doprowadzi moją sprawę do końca.
230	57	3	On ześle pomoc z nieba i wybawi mnie od urągania tego, który chce mnie pochłonąć. Sela. Ześle mi Bóg swoje miłosierdzie i prawdę.
230	57	4	Moja dusza przebywa wśród lwów; leżę wśród płonących, wśród synów ludzkich, których zęby są jak włócznie i strzały, a język jak miecz ostry.
230	57	5	Bądź wywyższony, Boże, ponad niebiosa, a twoja chwała ponad całą ziemię.
230	57	6	Zastawili sidła na moje kroki, zgnębili moją duszę, wykopali przede mną dół, ale sami do niego wpadli. Sela.
230	57	7	Gotowe jest moje serce, Boże, gotowe jest moje serce; będę śpiewał i oddawał chwałę.
230	57	8	Obudź się, moja chwało, obudź się, cytro i harfo; ja się zbudzę o świcie.
230	57	9	Będę cię wysławiał wśród ludu, Panie, będę ci śpiewał wśród narodów.
230	57	10	Bo wielkie jest twoje miłosierdzie, aż do niebios, i aż pod obłoki twoja prawda.
230	57	11	Bądź wywyższony ponad niebiosa, Boże, a ponad całą ziemię twoja chwała.
230	58	1	Przewodnikowi chóru. Al taszchet. Miktam Dawida. O zgromadzenie, czy rzeczywiście mówicie to, co sprawiedliwe? Czy słusznie sądzicie, synowie ludzcy?
230	58	2	Przeciwnie, w sercu knujecie nieprawości, wymierzacie przemoc waszych rąk na ziemi.
230	58	3	Niegodziwi zeszli na bezdroża już od łona matki, od urodzenia błądzą, mówiąc kłamstwo.
230	58	4	Ich jad podobny do jadu węża, są jak głucha żmija, która zatyka uszy;
230	58	5	Aby nie słyszeć głosu zaklinaczy ani czarownika, co biegle zaklina.
230	58	6	Boże, skrusz zęby w ich ustach; PANIE, połam zęby trzonowe lwiąt.
230	58	7	Niech znikną jak spływająca woda, niech będą jak ten, który naciąga łuk, lecz jego strzały się łamią.
230	58	8	Niech przeminą jak ślimak, który się rozpływa; jak poroniony płód kobiety niech nie zobaczą słońca.
230	58	9	Zanim wasze ciernie wypuszczą kolce, gdy jeszcze są zielone, porwie je wicher gniewu Boga.
230	58	10	Będzie się weselił sprawiedliwy, gdy ujrzy pomstę; swoje stopy umyje we krwi niegodziwego.
230	58	11	A ludzie powiedzą: Jest, doprawdy, nagroda dla sprawiedliwego; doprawdy jest Bóg, który sądzi na ziemi.
230	59	1	Przewodnikowi chóru. Al taszchet. Miktam Dawida, gdy Saul posłał ludzi, którzy pilnowali domu Dawida, aby go zabić. Ocal mnie od moich wrogów, mój Boże; obroń mnie przed tymi, którzy powstają przeciwko mnie.
230	59	2	Ocal mnie od czyniących nieprawość i wybaw mnie przed krwawymi ludźmi.
230	59	3	Oto bowiem czyhają na moją duszę; zbierają się przeciwko mnie mocarze, chociaż nie zawiniłem ani nie zgrzeszyłem, PANIE.
230	59	4	Chociaż nie popełniłem nieprawości, biegną i szykują się; powstań, wyjdź mi na spotkanie i zobacz.
230	59	5	Ty, PANIE, Boże zastępów, Boże Izraela, obudź się, aby nawiedzić wszystkie narody; nie lituj się nad żadnym z tych nikczemnych przestępców. Sela.
230	59	6	Wracają wieczorem, ujadają jak psy i krążą po mieście.
230	59	7	Oto bluzgają swymi ustami, miecze na ich wargach. Mówią bowiem: Któż słyszy?
230	59	8	Lecz ty, PANIE, będziesz się śmiał z nich, szydzić będziesz ze wszystkich narodów.
230	59	9	Z powodu jego mocy będę się trzymać ciebie, bo ty, Boże, jesteś moją twierdzą.
230	59	10	Mój miłosierny Bóg wyjdzie mi naprzeciw, Bóg pozwoli mi oglądać zemstę nad moimi wrogami.
230	59	11	Nie zabijaj ich, aby mój lud nie zapomniał, lecz rozprosz ich swoją mocą i powal, o Panie, nasza tarczo.
230	59	12	Za grzech ich ust i słowa ich warg niech schwytani będą w swej pysze; za złorzeczenia i kłamstwa, które mówią.
230	59	13	Wytrać ich w gniewie, wytrać, by już ich nie było. Niech poznają, że Bóg panuje w Jakubie i po krańce ziemi. Sela.
230	59	14	I niech wracają wieczorem, niech ujadają jak psy i krążą po mieście.
230	59	15	Niech się włóczą, szukając pokarmu; niech warczą, gdy się nie nasycą.
230	59	16	Ale ja będę śpiewał o twojej mocy, rankiem będę wysławiać twoje miłosierdzie, bo ty stałeś się dla mnie twierdzą i ucieczką w dniu mego ucisku.
230	59	17	Moja mocy, tobie będę śpiewał; bo ty, Boże, jesteś moją twierdzą, Boże mój miłosierny.
230	60	1	Przewodnikowi chóru, na Sussanedut. Miktam Dawida dla pouczenia; gdy walczył przeciw Syryjczykom Nacharaim i przeciw Syryjczykom Soby, gdy Joab, wracając, pobił dwanaście tysięcy Edomitów w Dolinie Soli. Boże, odrzuciłeś nas, rozproszyłeś nas i rozgniewałeś się; powróć znowu do nas.
230	60	2	Wstrząsnąłeś ziemią i rozdarłeś ją; ulecz jej rozpadliny, bo się chwieje.
230	60	3	Okazywałeś twemu ludowi ciężkie rzeczy, napoiłeś nas winem odurzającym.
230	60	4	Dałeś chorągiew tym, którzy się ciebie boją, aby wynieśli ją z powodu twej prawdy. Sela.
230	60	5	Aby byli ocaleni twoi umiłowani, wybaw ich swoją prawicą i wysłuchaj mnie.
230	60	6	Bóg przemówił w swojej świętości; będę się radował, rozdzielę Sychem i wymierzę dolinę Sukkot.
230	60	7	Mój jest Gilead, mój i Manasses, Efraim mocą mojej głowy, Juda moim prawodawcą.
230	60	8	Moab moją misą do mycia, na Edom wrzucę mój but; Filisteo, wykrzykuj z mojego powodu.
230	60	9	Kto mnie wprowadzi do miasta warownego? Kto mnie doprowadzi aż do Edomu?
230	60	10	Czy nie ty, o Boże, który nas odrzuciłeś i nie wychodziłeś, Boże, z naszymi wojskami?
230	60	11	Udziel nam pomocy w utrapieniu, bo próżna jest pomoc ludzka.
230	60	12	W Bogu będziemy mężni, bo on podepcze naszych nieprzyjaciół.
230	61	1	Przewodnikowi chóru, na Neginot. Psalm Dawida. Wysłuchaj, Boże, mojego wołania, miej wzgląd na moją modlitwę.
230	61	2	Z krańców ziemi wołam do ciebie, gdy moje serce jest zatrwożone; wprowadź mnie na skałę, która jest wyższa ode mnie.
230	61	3	Ty bowiem jesteś moją ucieczką i wieżą warowną przed wrogiem.
230	61	4	Będę mieszkał w twoim przybytku na wieki, chroniąc się pod osłoną twych skrzydeł. Sela.
230	61	5	Bo ty, Boże, wysłuchałeś moich ślubów; dałeś dziedzictwo tym, którzy się boją twego imienia.
230	61	6	Przedłużysz dni króla, jego lata – z pokolenia na pokolenie.
230	61	7	Będzie trwał na wieki przed Bogiem; przygotuj miłosierdzie i prawdę, niech go strzegą.
230	61	8	Tak będę śpiewał twemu imieniu na wieki i będę spełniał moje śluby każdego dnia.
230	62	1	Przewodnikowi chóru, dla Jedutuna. Psalm Dawida. Tylko w Bogu spoczywa moja dusza, od niego pochodzi moje zbawienie.
230	62	2	Tylko on jest moją skałą i zbawieniem, moją twierdzą; nie zachwieję się za bardzo.
230	62	3	Jak długo będziecie knuć zło przeciwko człowiekowi? Wy wszyscy będziecie zabici, będziecie jak pochylona ściana i jak walący się mur.
230	62	4	Oni tylko naradzają się, jak go strącić z dostojeństwa; mają upodobanie w kłamstwie, ustami swymi błogosławią, ale w sercu złorzeczą. Sela.
230	62	5	Tylko w Bogu spocznij, moja duszo, bo od niego pochodzi moja nadzieja.
230	62	6	On jedynie jest moją skałą i zbawieniem, moją twierdzą; nie zachwieję się.
230	62	7	W Bogu moje wybawienie i moja chwała; skała mojej mocy, moja ucieczka jest w Bogu.
230	62	8	Ufajcie mu w każdym czasie, o narody, wylewajcie przed nim wasze serca; Bóg jest naszą ucieczką. Sela.
230	62	9	Doprawdy synowie ludzcy są marnością, synowie mocarzy – zawodni; położeni na wagę, wszyscy razem są lżejsi niż marność.
230	62	10	Nie pokładajcie ufności w ucisku ani nie łudźcie się grabieżą; jeśli przybędzie wam bogactw, nie przywiązujcie do nich serca.
